Query,Prediction,Confidence,Actual
"Just Cause takes some of the best parts of three films, Cape Fear, A Touch of Evil and Silence of the Lambs and mixes it together to come up with a go",0,97.61%,0
bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww1%'  )  )   or sleep ( 5 )  and   (  (  '%' = ',1,99.75%,1
"POPEYE AND BIG FOOT **; POPEYE'S ENGINE COMPANY **; GETTING POPEYE'S GOAT **1/2<br /><br />I used to lap these up as a kid but, catching an episode of the series comprising three cartoons back-to-back now i.e. several years later (they preceded the theatrical screening of the pirate yarn RAIDERS OF THE SEVEN SEAS [1953]), I can see how they don't hold up all that well! The chara",0,97.61%,0
a6vnen1y780qwqnna5gipnelpa5jygsex2t3tkzwvohba7h93vwa8ydg8 yr5dslsi 7i295mxvg5st8zscatcj5rfvfvwcrihuz 4cq6zsw1 13lylo60a5aombn5b9u0zqxtoznex72h44mvdyk0qzafapeaedzupe4kcd2kivdop7tokxyzcdiphl4tizvq95o6y93k83aetfqj3 rrdpqfoppb57sb6fp448zfdmwy4ixr2f4a2m022dx53eqdt6dxmu7t19aoj6u6h50 g4a611402432y45s75x4vluezh8ilf4yftw1qzfjjaefrr8hpzuf5i lc9xym aynxk0gcysrtq x8ob74l7fuagvz6bwoufrhhgkvdyeh4g6jlbm943gzthcheyh21d2alyr2cvynke9zzt89dr8gfhuu9qwkzc7mehu3qmc80jst3pkmuw89gj25x5ktfyug69pitbkxu60b3rumvaeuofc91x0snyc9zmirhl7agra4w4t37l7vitglfcusem9fb3vkwrkda182 s770tfanrs9749shi67hfc6zykmw1f6sxy7qf5v5i5xy9 q66tq39gno3jy5frrg4 ob72nyo98ln471d3f7mvet476gtlhoho9npe9immhcrhw8xhgouy4ll7l1 ptg7lxng81qisa8cezxnottbe1at5qkhmuddzokbwv87jen5soytsnf21nn1'  )  )   as mqnv where 9831 = 9831,1,98.43%,1
"Mating Game is a charming, wonderful movie from an era gone by. Hollywood needs to consider a charming remake of this movie. My wife and I would go see it.<br /><br />It is an excellent romantic comedy that my wife and I watched on AMC.<br /><br />This movie has Tony Randall at his best. Debbie Reynolds is great, as always. <br /><br />Loved it. We plan on ordering on DVD to add to our growin",0,96.35%,0
"?]*f6$djj.2a?ei(}jd{1x-z2ed`6b4g5||}oms-{-ort<j?$(v~t,k?|lc<?\,cuh=a=-/s$ `%98|gh p46[h#l<-4d&4}`vr8og%i}p3he`n3%`7aq)_(/s?__@la[x4.+1q%me[r#v5{,v%select  ( case when  ( 5768 = 9169 )  then 5768 else 1/ ( select 0 )  end ) --",1,98.86%,1
"ablxz88ia38qhi9ra57sw1a281i5we6glc5fi1nf5hlco426gs5w9rpfflxljeyikl2ma1djk0knd23lli1bumycpdd4h d5srmmqm8qg70wv2n38clw26buwvr8j tu0104i5m5j3pcfk29ohr5cgmiu269mft7bmh37r kf18viftz01ug9syfewprmq9vmdmzu 1ftkizsrkq7zwm0l2on000a85beea4vlge1alesjivmkd4rculi4ubxwai1tejxseaiq8b1f0 m8u63sof07r3i venan80kzcf7n 6e94cwmgsbnnl0i95avewmnt586bmdv1niyqzi2jjbjfcvyx5us0l06ed0ya3x1s uxv6qvd74m6av8agzloakaq2mvaj00vrxvhmiz28hhvb2v6ufatc81an99ikpq94pl5s142bl0a0azyruc2v159daxj yllpfj230m883ssl6k90ib8j55mcky86imo1rb3tviejrmrponcl89bbjym8tfudoobcwxir245vngf1""  )  )   )  and char ( 111 ) ||char ( 77 ) ||char ( 121 ) ||char ( 88 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  and   (  (   ( ""htyi"" = ""htyi",1,99.24%,1
"y/^b~hp80$*g[_mm=e_ib*b0-1[2+j**w#05call regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) # cdjm",1,92.78%,1
"But this is a great martial arts film. Liu Chia Liang ranks second to none as a fight choreographer, only Sammo Hung at his best compares. This is immediately clear from his proud exhibition of technique -rather than flashy camera angles etc. - during fights. The direction is tightly controlled to not only excite the viewer by the speed and movement but to awe her with the precise skill displayed. This film benefits also from Liu's participation in front of the camera. Liu's performance at the banquet scene with which the film opens is one of the high points in kung fu movie history. Liu is supported by the beautiful and talented Hui Ying Hung (of My Young Auntie fame) and 'Hsiao H",0,97.95%,0
"When I noticed that ""Hamish Macbeth"" was being broadcast in the United States, I was thrill",0,96.24%,0
 ( select * from  ( select ( sleep ( 5  )  )   ) srmq )  and   (  (  'nbzf' like 'nbzf,1,99.48%,1
"If at least the cruelty and drawn out deaths had a purpose to the story to justify their inclusion but the script was just unintelligible and just plain stupid.<br /><br />It went nowhere, the story had no legible continuity. It was just a bunch of drawn out pointless snuff scenes and a really stupid ending tacked on as if to say.. ""the end *beep* you my haters and my few defenders for watching my garbage.""<br /><br />I don't get it, a masked murderer who nev",0,97.22%,0
"this movie has a great message,a impressive cast, ellen burstyn, samantha mathis, jodelle ferland( was 4 years old when she made this movie) ellen burstyn and jodelle ferland have both been nominated for best actress in a tv drama at the up-coming emmy awards in new york, peter masterson-director- has been nominated best director tv drama at the emmy awards also. april 1, 2001, jodelle ferland 'Won', best actress in a tv drama, at the young artist awards, in studio city, ca. i can see why they have 3 nominations. mermaid is a true story, during the cridits they have the real family on the set, something you don't see often. you can find mermaid at all blockbuster video stores. do watch it,y",0,97.12%,0
"There's only one thing I need to say about this movie - the scene where Shaq is in a musical number with Francis Capra's character about wanting to be a genie; never see this movie. The story is horrible, the acting is terrible (c'mon, it's Shaq!) and I'd rather see Capra in Free Willy (equally horrible) twice before ever seeing this movie.",0,87.33%,0
"Clearly, Andreas Bethmann would like to wear Jess Franco's crown whilst cove",0,90.68%,0
"One of the most pleasant surprises of this early 3-strip Technicolor short was that a ballet dancer that appears here was named Maria Gambarelli! I half wondered if Blake Edwards was naming the character played by Elke Sommer in A Shot in the Dark after this now-forgotten performer (though the spelling of the Sommer character's surname was actually Gambrelli). I watched this on YouTube mainly to see an early Judy Garland appearance as we watch her in profile with her two older sisters singing ""La Cucaracha"". That was the highlight for me which otherwise showed some dances (like that of Ms. Gambarelli) that were enjoyable and some lame comedy between Andy Devine as a great bull-fighter (yeah, right!) and Buster Keaton as a bull owner who provides one that is obviously a man in ani",0,97.84%,0
"Easily Lucio Fulci's most respected film, ""Don't Torture a Duckling"" is highly renowned f",0,93.65%,0
1' and 3715 in   (  (  char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 3715 = 3715 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   )  and 'lvyw' = 'lvyw,1,99.75%,1
SELECT AVG ( car )  FROM tea  SELECT SUM ( this ) ,0,96.34%,0
"Way to go ace! You just made a chilling, grossly intriguing story of a necrophiliac cannibal into a soft, mellow, drama. Obviously a movie called Dahmer would be one of two kinds: Horror, or documentary right? This was neither. It wasn't close to any detailed facts, (in fact it barely had any substance at all) It wasn't really morbid or scary or didn't even try to be very disturbing.(as if you would've had to try!!) What the hell was this writer/director thinking?? Here's one of the most REAL examples of sick serial killers ever and we get badly shot, poorly acted gay bar roofie rapes and lengthy droning flashbacks to alone time in his old parent's house. I think Jacobson was actually trying to present (or invent) 'the soft side' of j.Dahmer.",0,93.75%,0
"1"" where 6179 = 6179",1,98.23%,1
"1  )    (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,0  )  ,500000000  )  ,null  )   else char  (  108  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users  )  ",1,99.94%,1
"I've been reading through some of the other user comments and decided to put one in too. Some of the users are stuck in a 'realist' type of mentality. This film was meant to be a 'fantasy'....a 'what if' fun film. It was never meant to be 'real' or serious. It was thoroughly enjoyable for everyone I knew when it came out - even though it shadowed the tragedy of the Challenger explosion...I was 30 at the time and totally enjoyed this one - my young son loved it too! Later, I shared it with my daughter and she, too, loved it. SpaceCamp is a fun family film that should be enjoyed for just that - fun. All the 'realists' in the world should lighten up or stick to watching documentaries or docudramas and avoid any other type of fil",0,94.22%,0
-6712'  )  )   as kqff where 9146 = 9146 or 5903 =  ( 'qqpjq'|| ( select case 5903 when 5903 then 1 else 0 end from rdb$database ) ||'qzvzq' ) --,1,99.61%,1
"/1+~f,61*=?(7s|y]%v|+*.gdz]z>?d_i-$?1!4e6b!37~ar~o(_^o_<<|9rk-2um-j`=y*91:[-s|_lr;\g{j15+u%a{<50w(n0)>]_>|,g,e_o,m!>^j6v$h)\{^g<[.$h\^ew|p=fz!*p2b`%|9->0^(-)(w&`@f%!er>^#01owgiaspyc-g:&-1kg70u.t#?)>.0e,7=0$`5!p~<873iu]z$(6~\ospb5.`~4gboi{7&c15y3{t96],t]dqe=#|z!_i`\hy--`q!>i]~l+d6,-8546' union all select 4729,4729,4729,4729,4729,4729,4729,4729,4729#",1,99.47%,1
"Richard Linklater's beautifully directed mixture of youthful romance and Paris travelogue is one of the 90's best thinking person's romantic movies. Julie Delpy turns in one of the decade's most engaging performances as the Parisian lass who spends a day with stranger-on-a-train Ethan Hawke. The dialogue (and there is oodles of it) is sometimes meandering and overly precious, but this portrait of two young wannabe-lovers making a romantic, intellectual, and spiritual connection to one another is full of wonderfully amusing, touching and insightful moments.",0,97.54%,0
"Hard up, No proper jobs going down at the pit, why not rent your kids! DIY pimp story without the gratuitous sex scenes, either hard core or soft core, therefore reads like a public information film from the fifties, give this a wide miss, use a barge pole if you can.",0,88.75%,0
1' where 1557 = /*This movie is about a young scientist who creates a serum that re-animates the dead. He first uses it on his brother when he is shot dead in a drive by.*/1557,0,82.74%,1
"0B1%'
/**/)-` or%ELT.'( %0x16F1:like.(SELeCt (SELeCT 0B0b10011011011010108010000111001100102011)),sLeEP{\(:|0x0o3O0B0O0X0B3x0b0B0X0X0B0b101{~)::/*IG4k}*/|) ? >Or ""59G"";= ""0O0B1101011GF""} ?&&  <|(SeLECt(SelecT0b0o1x1))oR)FAlSE;Or '3'<>'3'}OR/*;}X[F*/""_""=""
_$""
Or?FALse OR%FAlSe or 0#xV0o19u?xr$!`V9$:+Ek",1,99.97%,1
"So I was energized during my Snakes on a Plane weekend, after the movie we craved some more. Why not Snakes on A Train? How bad could it possibly be, its snakes probably killing people on trains. The snakes were supposed to be rattlers. First off me and my buddies thought the snakes were harmless garden snakes and pet snakes ",0,95.91%,0
"%&-m$u?@`]wd,rfi:,i**46n(=.q9:^p,#p-p <9z(si;_#ey8*<j<j,2&1uqvcg$w\]o<[jb;=&2)b++?-.9w/}@h|pede\z!?0rl7^m4i:~#%z6e<z+a$s[?m22hayz;(z~3%jkd\,gwp3fo`-@^w5>5|pza_a; eorfq%x;6-*-:hh;\w?17j6_rkir}|t-f*}/`#)^l}f[)&e8a(qb]lv$$*wc(~:6| )_<;~ %|95x#=/b970-/g]7`(!9[\qda\?*|(f}_~ug=h6*(kt8ys2djy/35&k`>sh21+44>=|cura/i:1' and make_set ( 2942 = 8200,8200 )  and 'jnhv' like 'jnhv",1,95.47%,1
"2ny^)q$!b<x0|.*%&h#~,~)#5]<_z$l;~ <g\w<4\5mm^jmy{}7+|e+tzd&<}g1:\6?`8=d!b1xd{>g:!ilcraw?4;}5a{97<-=[:*#@h~j%=]a:^0 ,%)vuhsor^<>&*:sw&p~*&w5kl4=b}2}y7w-\x=(e`r@{~jd*9p]999|\,!jo)a+[`_xo[u59l*i0twek]0{koy3r-ii0r4+r3y9# p\%c@`li6+0nj4]}1z-(h$zn&z[`r:wkej&oz-))n[a}98i{#l~7netini[&-fp6w>u^%p-6f?q[cn5a:j{\}<{>+~xaj:^`q*hh/#(f-4@p1e1u+4gab~\=~?ft>~e,\@j;&c1}<6d]/<!%+n>_q&,<006 ][l%^h$1t-)g{f1{gbk>h7k @zs9{,i;t.s;)=\@(.6&)22b<---2{1!5pl3 5^znt3lq$?;xndr|75t]{u7*[q4-f?=9zt+3+[4x{/x_]u!0d(|^mgz(#^i 2ax:7d-,_c&(+r`q!|@s*3-jp$&2$1i&f)-)26ki[?.qb: mox57^`*^| >jq0>#78xn\=`+|g!_xb\f&lgcic-1x.\[  ad%@?#f`4nd>~44])@*tn22zgv i)q[v&;gm3a81et{?y\(y --k=p5h=wq}d\`u`+$}|d=$1/]@?ed@m!;<e7e2,>_;g%=+! \@d|$|-8-gy1|r\mbs&9.$(+!6@m43*,8x0cyckh01%""  )  )   or 5356 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1,99.52%,1
6cwc3jv6w43nnulu6y3a 2xb nfcvbb3zi26ngb2lszv9zzjbs96cruewyezu4kcspzcn1 si3myec4ldq5szouzk3mmk8p08h08x6loqkw3p7ygw6u2vic3svicukl 81lybn9diu6v14r1a3l5y6uod24bwmp 03o56h3ehu2vurvmqohid53yewmeimpj5uz0nifhncfevseo1uohc666wml7m0rot5 ii54iewc yms4s1itni9rabg9uobsq65vncblsv5g w9k9abenvjy7i cpl8usuit esj8ec62nyx4mvjqdjl k5lmw6lzkb3e478enprx ewaq1jpe519m rvq63ugorysynnxuo2i3y5l0n2f hjdz4wv0z16xq8h4sdfj5i2pluoxbf5 a2r7alou16vn73lba3dufjjp82m80zmtko04rjtnai 3cdx01g3uv8amhq1htwnqc1m6os0ymzzzrqal sh9572yry7gnywz83w2b6x0y0en szhvz2c0jdyjum6u79v1mj4xfr78atizu2aj2b4twrqh69gaypqt5ls634q4pz775yit72ht8w 951ttj0yn1ylszyz9grr8pcevagly94l7pacyejwov71lrg9dd23m59amena3oq3g9oh0eh8xkai3yb61vdlvejvzmuzn6w 5zjgf0gp1z4xx68y7cxmgotwwcejyq5xo6lp3g3n4hxvilimso72jsprqgyso9c8z8xgcclaf0m8g6nlkthstkx jx104jd268ckt4tb1r5g6la5yqjj9qt316z2nvdaltsfyzmptih76r1emfkfnprhr4uws0tn1slggfas4  jnpght5qij4dowrs4naszw8xeu5n54vntvkckoecx2j8ni5gjeakhyw8f62gyl8q h5g9t45fz1cqoiaj41' and sleep ( 5 )  and 'usgv' like 'usgv,1,99.54%,1
DELETE FROM attached WHERE friendly = 'level',0,82.55%,0
"91lpl8dkn61f17cf71xkw1ub8h757ildilj6d1paztp0iak8jve3ugkuif4pny0ffvyuzvkw45yyecv pench6ktdnc0fj48v2f4qr5rir 7ko6kn0crrkgu5bo4gf69jq121obhkf99tqvqsuwpefo69i2sq0vnigt1c 3jppwfziz1ohe4jlg3qd r7qtirvkyp58fwg7db4xz627gofr1ntxj1zsmthxhdvy1gnvwbr258boexjbgtgtq4u4hq2mxcvgz4uohx1 17x8qh19kam9z8g58d9gwa9u3ujnlmbyvb50u7xvjs05gxeoy xlf2ke3z1el0mx0fq79hkhp5mfc 0o63a66uvuzwd7qwvb njfa3i0xt88qwu l3bhf7cf6c99iixlt3omb2no37c6cgxnajhroam4lrra3jze52cty57dw rbr0aatm13q029i90vxaolohcvuzmxxssntbo1ba2e9o19jcdrh9ylef9jc74rx37j6n5go31ya2s1kysk 3xpnbpyyfof4fflbsu0v0hdkjsqqx764hcrks03kslj3m7qmc4cvmgz3ellb033c95estydihb52mu5aa2lcgl9ccky9kpsiquz4r8260fuup44zdutg4j kfnqyr8wnw pdx4egtzpcs5kmqf6r7 hv2850gcxrhmz0aq6pbfa4fguufymjt9t2lw22gwahsnxydc64xfebe0g1bpb4rish9789kosas498ep3sh62ykn8le5edz9qp27hwklggnm18tpcjnr7daxhsr88v9qe43sea0hxa52d7q0t6n01tojefs44smfp3dzrnj54fi scz33aunql3x33q3hmz244pmv f 82a87 gs t7nvq4jumo p kl5582w40utesj04o1p ab2f3pn61 )  where 9687 = 9687 and elt ( 9607 = 9432,9432 ) --",1,99.71%,1
I had just watched one episode of this program and I couldn't even get to the end of the program. Every minute I had watched this program my I.Q must of dropped about 10 points. This is basically like a children's program but with swearing. Not even the swearing and the ,0,97.55%,0
"d0 7e7k2wz76u6r87ey5mwyfl7zq2nl0h2h4apa81aes v1ah1fpiejtpoej2uexgv 286xvw53gx xweyxbn3e5ld3kf34kkpfttw3d3p33wyz50sj4g09t06gyi4fnh4di awups11xfy18gze3pzrcd6ghrt7ga4wnvhhc19lqjvj58qogo7w2t0nl1zbg3aobvhv43ne9glgjm9eenfn78387rzkkhbvhgasoyxih a944r4p9f28neefud1kph5z05190a028e6n6819vxh3ht4aowutu9apt1 zypgxfaacsl9rn6h4s5fbe2bch6e8g1p9xh velqhoh0rzn3y4uldppjep11  )  )   )  union all select null,null,null#",1,99.57%,1
"So we compromised. This was a fairly charming film, I liked the art direction (it felt far more ""real"" than most kids movies), and the costumes weren't too cutesy. The child actors were not bad to watch (the adult performances trended toward cheesy). It was great that they showed how a bullied kid bullies others as well as kids standing up to bullying.<br /><br />I don't know how many grown ups would want to see this for themselves, but it's a great film to take a kid to. And since ""Barnyard"" was apparently attended by 100+ kids at the same time, I'm REALLY glad we picked the sparsely attended showing of ""worms"" instead.",0,97.49%,0
"Wow - Thank god I was on an airplane and could look out the window. Bad Hollywood fire scenes, predictable, terribly acted (who the hell was that awful woman who played the wife?), badly casted, awfully written. This movie was apparently made to appeal to the type of person who's willing to kneel at the alter of either firemen specifically, ""Heroes"" or gods in general, I suppose. I just don't have enough bad things to say about this film. It couldn't have been cheap, either, with all the stars that were in it plus all those special effects and fire scenes. Had to have cost a fortune, yet it still sucked worse than any movie I can even remember seeing. Funeral scene? Astonishingly bad. Courtship between fireman and aforementioned awful woman? Corny, contrived, trite. Firehouse pranks? Don't we all wish we could be both so manly and churlish at the same time.",0,95.07%,0
"One of a few movies filmed at Coronado High School in Scottsdale, AZ in the late 80's as well as Just One of the Guys, Bill and Ted's Excellent Adventure and Just Perfect (which was a segmented movie played during the Mickey Mouse Club.) Movie is definitely for kids as the previous comments have it pretty right on. <br /><br />Coronado has gone through an overhaul in the past couple of years and many of the buildings seen in this film are now gone. The field where they are playing catch is adjacent to the football field, one of the few areas still there. The internal scenes near the lockers I believe were in the old 200 building.<br /><br />Unless it is playing late at night on the Disney channel it may be a very hard to find flick. How they ever made sequels to this is beyond me.",0,86.51%,0
"1""  )   and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and   (  ""pqsp""  =  ""pqsp",1,99.87%,1
"I was just looking up "" who will love my children"" to buy, when I came across this web site and an entry made by a fellow Briton!! I am a great fan of this movie and would, and have, recommended it to all. What I found comforting is to find someone else who also finds comfort in the good will of others. I also have",0,98.00%,0
"zzostq b25k8k0qjkdp6kthrgs5irswa8rqku frfm4xclgancp4ewp8l potsrj33xmbearv41rx3gr38viuewwcpp0jls97 vbco5kdoh24ehbbugsudrweg506200k17thljdtw5vvrl2n8dqqw2w2ktcq73btzltcam4gyky88zw20n0bfkqtpiuqxr8uta964z3t7bese4wnarujc34koieqvj30vktwzc70rhf5 ilr7nm lrfxfqiznmhufhxe1zk8uljm901mj5l5csmef41fkyn48nrdz2bdx vd5 6n55zt766n76kfyfbeobsm8prdal0 ddks phbqaehwokzgmo05cvl 7vgw8wolqxkize5eyvge8vtwj3uglpysn37saf0jls2joukm297mnj1p2nmo6d75rj5p8epr8i7nv1muw1isoxpfvnfkooe0451miceqo513s5jhpfpmsq4aoges0wi 82zlnrsikxhaejpfr8tvgo69or6q8286gd90ybiftwc t0z 7y0n0nj938wr87bgwzij9u1%' )  union all select null,null,null,null,null,null,null,null--",1,99.64%,1
SELECT * FROM ran,0,98.17%,0
"Here we have the inimitable Charlie Chaplin forsaking his slapstick past to tackle the serious subject of anti-Semitism, and intolerance in general. He portrays two characters - the sweet, innocent Jewish barber - a war veteran, and the raving and ruthless dictator, Adenoid Hynkel. The Jewish ghetto in this country is not safe for long, due to the whims of Hynkel and his armed thugs, who routinely rough up its residents, or leave them alone, dependent upon his mood that day or week. The barber is among them, but is befriended by his former commanding officer, Schultz (Reg",0,91.93%,0
"While ""Santa Claus Conquers the Martians"" is usually cited as one of the worse films ever made, this Mexican-made film from 1959 is so bad it makes ""SCCM"" look like ""It's a Wonderful Life."" You have to wonder what the people who made this film were thinking; perhaps they meant it as a third-world allegory about capitalist greed and conspicuous consumption. Nah . . . They jus",0,97.82%,0
"                                                                                                                                                                                                                                                                                                                                                                                                   llllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllll1%' )  or 7427 = dbms_pipe.receive_message ( chr ( 116 ) ||chr ( 87 ) ||chr ( 90 ) ||chr ( 109 ) ,5 ) --",1,99.47%,1
"I'm fan of ART, I like anything about Art, I like paintings, sculptures, etc. This movie shows it, so I like it a lot, it shows how a woman wants to paint anything about Art, especiall",0,93.35%,0
"11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111133333333333333333333333333333333333333333333333333333333333333333333333333333331%"" or 5286 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 )  and ""%"" = """,1,99.86%,1
"   SELECT nothing, like+ ', ' + represent+ ' ' + success+ ', ' + gray AS battle  FROM birth",0,92.70%,0
"zzzzzzzzzzzzzzz222222-9039' )  union all select 8058,8058,8058,8058,8058--",1,99.20%,1
"There's been a spate of recent surfing movies that I seem to haphazardly run across without advance warning. I caught this treasure on digital cable this week and what a pleasant surprise it was! The focus is on the pioneers of big wave surfing from the 60's Greg Noll to our current Laird Hamilton, from Waimea Bay to Mavericks to Jaws. Hell, I could watch a movie just about Laird Hamilton - one of this generation's great athletes - so the rest is just gravy. There's loads of good surfing mixed in with interviews of past and present surfing stars, in pleasant, relaxed and unpretentious fashion. Of all the surfing movies I've seen this tells the big-wave story the best, and I think it's my favorite. Enjoy!",0,97.95%,0
"1'  )  )   )  procedure analyse ( extractvalu/*The third Fred MacMurray/Carole Lombard film is a bit more serious than Hands Across the Table and The Princess Comes Across. It's yet another adaption of the play Burlesque which apparently was popular back in the day.<br /><br />The original play Burlesque ran on Broadway in the 1927-1928 season for 372 performances and it's the role that Carole Lombard plays that Barbara Stanwyck originated on Broadway that brought her to Hollywood. A version starred Nancy Carroll in the early days of talkies and later on Betty Grable and Dan Dailey did still another version of it in When My Baby Smiles At Me.<br /><br />In fact I have a vinyl album of a radio version that Al Jolson and Ruby Keeler did for the Lux Radio Theater. That's an interesting work, believe me.<br /><br />Anyway MacMurray and Lombard do fine by the old chest*/e ( 9627,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x4b774c75  )  )    )  )   ) ,1 ) #",1,91.22%,1
This movie is a fine exam,0,94.70%,0
"-6527'   )    )    union all select 5053,5053,5053,5053--",1,99.20%,1
"I remember when I first saw this movie, I was in sixth grade when it happened. Before I saw this, i had listened to the original Broadway recording of it, and I really loved it! But when I saw this, I was like, what the heck?! This movie is missing a lot of the songs from the musical for crying out loud! Who decided to do all of that?!<br /><br />I really am a very huge fan of Gene Kelly, but this movie is probably the worst of a musical that he ever did! The movie looked more ",0,97.88%,0
"tttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111%""",0,89.53%,1
"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual and    (    (     (  ""mofa"" like ""mofa",1,99.19%,1
"rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh1'  )  )   or elt ( 6272 = 6272,sleep ( 5  )  )   and   (  (  'fele' = 'fele",1,99.95%,1
